 18HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0x00, 0x00, 0x00, 0x00, 0x0
 19HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0x00, 0x00, 0x00, 0x00, 0x0
 20HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0x00, 0x00, 0x00, 0x00, 0x0
 21HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0x00, 0x00, 0x00, 0x00, 0x0
 22HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0x00, 0x00, 0x00, 0x00, 0x0
 23HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0x00, 0x00, 0x00, 0x00, 0x0
 24HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0x00, 0x00, 0x00, 0x00, 0x0
 25HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0x00, 0x00, 0x00, 0x00, 0x0
 26HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0x00, 0x00, 0x00, 0x00, 0x0
 27HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0x00, 0x00, 0x00, 0x00, 0x0
 28HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0x00, 0x00, 0x00, 0x00, 0x0
 29HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0x00, 0x00, 0x00, 0x00, 0x0
 30HEAT       AUTO    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0x00, 0x00, 0x00, 0x00, 0x0
 16HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0x40, 0x00, 0x00, 0x00, 0x0
 17HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0x40, 0x00, 0x00, 0x00, 0x0
 18HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0x40, 0x00, 0x00, 0x00, 0x0
 19HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0x40, 0x00, 0x00, 0x00, 0x0
 20HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0x40, 0x00, 0x00, 0x00, 0x0
 21HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0x40, 0x00, 0x00, 0x00, 0x0
 22HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0x40, 0x00, 0x00, 0x00, 0x0
 23HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0x40, 0x00, 0x00, 0x00, 0x0
 24HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0x40, 0x00, 0x00, 0x00, 0x0
 25HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0x40, 0x00, 0x00, 0x00, 0x0
 26HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0x40, 0x00, 0x00, 0x00, 0x0
 27HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0x40, 0x00, 0x00, 0x00, 0x0
 28HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0x40, 0x00, 0x00, 0x00, 0x0
 29HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0x40, 0x00, 0x00, 0x00, 0x0
 30HEAT       LOW     OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0x40, 0x00, 0x00, 0x00, 0x0
 16HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0xC0, 0x00, 0x00, 0x00, 0x0
 17HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0xC0, 0x00, 0x00, 0x00, 0x0
 18HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0xC0, 0x00, 0x00, 0x00, 0x0
 19HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0xC0, 0x00, 0x00, 0x00, 0x0
 20HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0xC0, 0x00, 0x00, 0x00, 0x0
 21HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0xC0, 0x00, 0x00, 0x00, 0x0
 22HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0xC0, 0x00, 0x00, 0x00, 0x0
 23HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0xC0, 0x00, 0x00, 0x00, 0x0
 24HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0xC0, 0x00, 0x00, 0x00, 0x0
 25HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0xC0, 0x00, 0x00, 0x00, 0x0
 26HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0xC0, 0x00, 0x00, 0x00, 0x0
 27HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0xC0, 0x00, 0x00, 0x00, 0x0
 28HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0xC0, 0x00, 0x00, 0x00, 0x0
 29HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0xC0, 0x00, 0x00, 0x00, 0x0
 30HEAT       MEDIUM  OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0xC0, 0x00, 0x00, 0x00, 0x0
 16HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0xA0, 0x00, 0x00, 0x00, 0x0
 17HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0xA0, 0x00, 0x00, 0x00, 0x0
 18HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0xA0, 0x00, 0x00, 0x00, 0x0
 19HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0xA0, 0x00, 0x00, 0x00, 0x0
 20HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0xA0, 0x00, 0x00, 0x00, 0x0
 21HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0xA0, 0x00, 0x00, 0x00, 0x0
 22HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0xA0, 0x00, 0x00, 0x00, 0x0
 23HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0xA0, 0x00, 0x00, 0x00, 0x0
 24HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0xA0, 0x00, 0x00, 0x00, 0x0
 25HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0xA0, 0x00, 0x00, 0x00, 0x0
 26HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0xA0, 0x00, 0x00, 0x00, 0x0
 27HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0xA0, 0x00, 0x00, 0x00, 0x0
 28HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0xA0, 0x00, 0x00, 0x00, 0x0
 29HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0xA0, 0x00, 0x00, 0x00, 0x0
 30HEAT       HIGH    OFF  0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0xA0, 0x00, 0x00, 0x00, 0x0
 16HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0x1C, 0x00, 0x00, 0x00, 0x0
 17HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0x1C, 0x00, 0x00, 0x00, 0x0
 18HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0x1C, 0x00, 0x00, 0x00, 0x0
 19HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0x1C, 0x00, 0x00, 0x00, 0x0
 20HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0x1C, 0x00, 0x00, 0x00, 0x0
 21HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0x1C, 0x00, 0x00, 0x00, 0x0
 22HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0x1C, 0x00, 0x00, 0x00, 0x0
 23HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0x1C, 0x00, 0x00, 0x00, 0x0
 24HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0x1C, 0x00, 0x00, 0x00, 0x0
 25HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0x1C, 0x00, 0x00, 0x00, 0x0
 26HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0x1C, 0x00, 0x00, 0x00, 0x0
 27HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0x1C, 0x00, 0x00, 0x00, 0x0
 28HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0x1C, 0x00, 0x00, 0x00, 0x0
 29HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0x1C, 0x00, 0x00, 0x00, 0x0
 30HEAT       AUTO    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0x1C, 0x00, 0x00, 0x00, 0x0
 16HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0x5C, 0x00, 0x00, 0x00, 0x0
 17HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0x5C, 0x00, 0x00, 0x00, 0x0
 18HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0x5C, 0x00, 0x00, 0x00, 0x0
 19HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0x5C, 0x00, 0x00, 0x00, 0x0
 20HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0x5C, 0x00, 0x00, 0x00, 0x0
 21HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0x5C, 0x00, 0x00, 0x00, 0x0
 22HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0x5C, 0x00, 0x00, 0x00, 0x0
 23HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0x5C, 0x00, 0x00, 0x00, 0x0
 24HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0x5C, 0x00, 0x00, 0x00, 0x0
 25HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0x5C, 0x00, 0x00, 0x00, 0x0
 26HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0x5C, 0x00, 0x00, 0x00, 0x0
 27HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0x5C, 0x00, 0x00, 0x00, 0x0
 28HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0x5C, 0x00, 0x00, 0x00, 0x0
 29HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0x5C, 0x00, 0x00, 0x00, 0x0
 30HEAT       LOW     ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0x5C, 0x00, 0x00, 0x00, 0x0
 16HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0xDC, 0x00, 0x00, 0x00, 0x0
 17HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0xDC, 0x00, 0x00, 0x00, 0x0
 18HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0xDC, 0x00, 0x00, 0x00, 0x0
 19HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0xDC, 0x00, 0x00, 0x00, 0x0
 20HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0xDC, 0x00, 0x00, 0x00, 0x0
 21HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0xDC, 0x00, 0x00, 0x00, 0x0
 22HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0xDC, 0x00, 0x00, 0x00, 0x0
 23HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0xDC, 0x00, 0x00, 0x00, 0x0
 24HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0xDC, 0x00, 0x00, 0x00, 0x0
 25HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0xDC, 0x00, 0x00, 0x00, 0x0
 26HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0xDC, 0x00, 0x00, 0x00, 0x0
 27HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0xDC, 0x00, 0x00, 0x00, 0x0
 28HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0xDC, 0x00, 0x00, 0x00, 0x0
 29HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0xDC, 0x00, 0x00, 0x00, 0x0
 30HEAT       MEDIUM  ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0xDC, 0x00, 0x00, 0x00, 0x0
 16HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xF0, 0xBC, 0x00, 0x00, 0x00, 0x0
 17HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x70, 0xBC, 0x00, 0x00, 0x00, 0x0
 18HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xB0, 0xBC, 0x00, 0x00, 0x00, 0x0
 19HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x30, 0xBC, 0x00, 0x00, 0x00, 0x0
 20HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xD0, 0xBC, 0x00, 0x00, 0x00, 0x0
 21HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x50, 0xBC, 0x00, 0x00, 0x00, 0x0
 22HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x90, 0xBC, 0x00, 0x00, 0x00, 0x0
 23HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x10, 0xBC, 0x00, 0x00, 0x00, 0x0
 24HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xE0, 0xBC, 0x00, 0x00, 0x00, 0x0
 25HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x60, 0xBC, 0x00, 0x00, 0x00, 0x0
 26HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xA0, 0xBC, 0x00, 0x00, 0x00, 0x0
 27HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x20, 0xBC, 0x00, 0x00, 0x00, 0x0
 28HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0xC0, 0xBC, 0x00, 0x00, 0x00, 0x0
 29HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x40, 0xBC, 0x00, 0x00, 0x00, 0x0
 30HEAT       HIGH    ON   0x64, 0x80, 0x00, 0x24, 0x80, 0x80, 0xBC, 0x00, 0x00, 0x00, 0x0
   TURBO      HIGH    OFF  0x64, 0x80, 0x00, 0x26, 0xC2, 0xF0, 0xA0, 0x00, 0x00, 0x00, 0x0
   TURBO      AUTO    ON   0x64, 0x80, 0x00, 0x26, 0xC0, 0xA0, 0x1C, 0x00, 0x00, 0x00, 0x0
